REGIAO:;S
UF:;RS
ESTACAO:;SANTA ROSA
CODIGO (WMO):;A810
LATITUDE:;-27,89055555
LONGITUDE:;-54,47999999
ALTITUDE:;272,84
DATA DE FUNDACAO:;15/11/06
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2025/01/03;0900 UTC;0;977;977,1;976,8;2,3;19,4;17;19,7;19;17,7;16,8;89;86;86;79;1,7;,6;
2025/01/03;1000 UTC;0;977,4;977,4;977;100;20,7;18;20,7;19,3;18;17;88;85;85;207;1,3;,4;
2025/01/03;1100 UTC;0;977,9;977,9;977,4;1074,6;24,3;18,5;24,3;20,7;18,8;17,8;85;70;70;292;3,4;2;
2025/01/03;1200 UTC;0;978,2;978,2;977,9;1848,2;27,1;18,3;27,2;24,3;19,3;17,8;71;57;58;256;3,8;2,2;
2025/01/03;1300 UTC;0;978,2;978,3;978,1;2441;28,9;16,2;29,3;27,1;18,6;16,1;59;45;46;237;5,6;2,9;
2025/01/03;1400 UTC;0;978,1;978,2;978,1;3017,5;30,8;11,2;31,5;28,9;17,4;10,8;48;29;30;211;7,6;3,3;
2025/01/03;1500 UTC;0;978;978,1;978;3513,5;32,8;11;32,8;30,8;13,1;8,9;33;25;26;245;7,7;3,8;
2025/01/03;1600 UTC;0;977,5;978;977,5;3763,1;33,9;9,4;33,9;32,3;12,6;9,4;29;22;22;248;9,3;3,9;
2025/01/03;1700 UTC;0;977,1;977,6;977;3837,2;34,1;7;34,4;33;9,4;7;23;19;19;250;11,1;4,3;
2025/01/03;1800 UTC;0;976,4;977,2;976,4;3521,1;33,5;5,8;34,7;33,5;9,3;5,5;22;17;18;255;13,6;6,1;
2025/01/03;1900 UTC;0;975,7;976,4;975,7;2950,9;33,8;5,6;34,5;33,5;7,3;5,3;19;17;17;248;13,5;5;
2025/01/03;2000 UTC;0;975,3;975,7;975,2;2220,8;33,6;5,9;34,4;33,3;7,1;3,8;19;15;18;246;10,3;4,8;
2025/01/03;2100 UTC;0;975,3;975,4;975,3;1469,8;32,3;7,7;33,9;32,2;7,7;5,2;22;17;22;230;9,8;4,3;
2025/01/03;2200 UTC;0;975,3;975,4;975,2;730,2;30,3;7,7;32,3;30,3;8,8;7,3;25;22;24;221;9,6;3,8;
2025/01/03;2300 UTC;0;976,2;976,2;975,3;79,3;27,9;9,4;30,3;27,9;9,4;7,4;32;24;32;232;6,9;2,3;
2025/01/04;0000 UTC;0;977;977;976,2;;26,6;9,3;27,9;26,6;10,1;9,3;35;32;34;220;6,1;3,2;
2025/01/04;0100 UTC;0;978,1;978,1;976,9;;25,2;9,8;26,6;25,2;9,8;9,1;38;34;38;218;6,1;3,6;
2025/01/04;0200 UTC;0;978,9;978,9;978,1;;23,9;9,6;25,2;23,9;10;9,5;41;38;40;217;5,5;2,5;
2025/01/04;0300 UTC;0;978,9;979;978,8;;22,1;9,8;23,8;21,9;10,5;9,6;48;40;46;96;4,5;,7;
2025/01/04;0400 UTC;,2;978,6;978,9;978,6;;20,3;9,5;22,1;20,3;10,9;9,5;52;45;50;235;1,9;,6;
2025/01/04;0500 UTC;0;978,3;978,6;978,3;;19,7;11,5;20,3;19,5;11,5;9,5;59;50;59;126;1,6;,7;
2025/01/04;0600 UTC;0;978,4;978,4;978,2;;18;11,2;19,7;17,7;12,2;11,1;69;59;65;81;2,1;,9;
2025/01/04;0700 UTC;0;978,6;978,6;978,3;;16,8;11,1;18;16,7;11,7;10,9;69;65;69;78;1,6;,6;
2025/01/04;0800 UTC;0;979,1;979,1;978,6;;15,8;12,2;17;15,2;12,6;11,2;82;69;79;353;1,8;,6;
2025/01/04;0900 UTC;0;979,6;979,6;979,1;1,9;15,3;12;16;15,2;12,1;11,5;82;75;81;115;1,4;,6;
2025/01/04;1000 UTC;0;980,4;980,4;979,7;91,3;17,2;11,9;17,2;15,1;12,8;11,8;84;71;71;108;1,1;,7;
2025/01/04;1100 UTC;0;980,9;980,9;980,4;1166,7;21,9;12,3;21,9;17,2;12,6;10,4;71;51;54;118;2,1;,8;
2025/01/04;1200 UTC;0;980,7;980,9;980,7;1796,7;25,6;10,9;25,6;21,9;12,6;10,5;56;39;40;141;4,3;2;
2025/01/04;1300 UTC;0;981;981;980,7;2466,9;27,2;10;27,2;25,5;11,2;8,9;40;33;34;129;4,5;1,5;
2025/01/04;1400 UTC;0;980,9;981,1;980,9;3134,1;27,6;9,9;28,1;26,7;10,9;8,6;37;31;33;268;5,6;2,5;
2025/01/04;1500 UTC;0;980,3;980,9;980,2;3611,5;28,3;6,9;28,8;27,1;10,4;6,9;34;26;26;212;7,4;3,1;
2025/01/04;1600 UTC;0;980;980,4;980;3871,5;29,4;7,4;29,6;28,2;8,8;6;29;24;25;229;7,9;3,6;
2025/01/04;1700 UTC;0;979,5;980;979,4;3935,6;29,8;7,2;30,4;28,9;8,8;5,1;27;21;24;216;8,2;4,9;
2025/01/04;1800 UTC;0;978,6;979,5;978,6;3567,3;30,5;6,9;31,3;29,8;8,2;5,6;26;21;23;225;8,2;3,4;
2025/01/04;1900 UTC;0;978,2;978,6;978,1;2942,9;31;5,7;31,4;30,2;7,8;4,3;24;19;20;241;8,1;3;
2025/01/04;2000 UTC;0;977,8;978,2;977,8;2217,5;31;3,5;31,8;30,2;6,8;3,5;22;17;18;235;7;2,5;
2025/01/04;2100 UTC;0;977,6;977,8;977,6;1496,6;31;4,3;31,3;30,5;5,4;2,7;20;17;19;195;7;2,7;
2025/01/04;2200 UTC;0;977,8;977,8;977,6;797,2;28,9;4,4;31,1;28,9;5,1;3,4;21;18;21;212;6,6;3;
2025/01/04;2300 UTC;0;978,1;978,1;977,7;96,2;25,4;6,6;28,9;25,4;6,6;4,1;30;21;30;162;7;1,5;
2025/01/05;0000 UTC;0;978,7;978,7;978,1;;23,3;7,5;25,4;23,1;7,9;6,6;37;30;36;165;4,1;2,4;
2025/01/05;0100 UTC;0;979,2;979,2;978,7;;21,8;8,9;23,3;21,7;9,1;7,6;45;36;44;147;4,1;1,7;
2025/01/05;0200 UTC;0;979,6;979,7;979,2;;21;9,6;21,9;20,9;9,6;8,9;48;44;48;149;4;2,1;
2025/01/05;0300 UTC;0;979,4;979,6;979,3;;20,1;9,9;21,1;19,9;10;9,4;53;47;52;107;3,2;1,3;
2025/01/05;0400 UTC;0;979,3;979,4;979,2;;20,1;9,8;20,2;19,8;9,9;9,7;53;51;52;108;2,5;1,7;
2025/01/05;0500 UTC;0;979,4;979,5;979,2;;18,5;10,7;20,1;17,7;11,3;9,8;66;52;61;72;2,2;,6;
2025/01/05;0600 UTC;0;979,4;979,6;979,3;;17;11,5;18,5;17;11,6;10,7;70;61;70;64;1,7;,6;
2025/01/05;0700 UTC;0;979,5;979,6;979,3;;15,9;11,9;17;15,7;12;11,3;78;70;77;158;1,7;,4;
2025/01/05;0800 UTC;0;979,8;979,8;979,4;;15,1;11,5;15,9;14,8;11,9;10,9;81;75;79;147;1,8;,7;
2025/01/05;0900 UTC;0;980,2;980,2;979,8;2,7;13,9;11,6;15,1;13,8;11,9;11,2;87;79;86;156;1,5;,8;
2025/01/05;1000 UTC;0;980,3;980,5;980,2;107,3;15,9;12,3;15,9;13,7;12,3;11,5;87;79;79;133;2,1;,8;
2025/01/05;1100 UTC;0;980,9;980,9;980,3;1147,5;21;11,7;21;15,9;12,6;11,5;79;55;55;71;2,3;,8;
2025/01/05;1200 UTC;0;981,1;981,2;980,8;1928,9;25,3;11,5;25,3;21;13,5;11,3;57;42;42;136;2,9;,9;
2025/01/05;1300 UTC;0;981;981,1;980,9;2475;27,6;10;27,6;25,2;12;8,6;43;32;33;97;4,1;1,9;
2025/01/05;1400 UTC;0;981;981,3;981;3032,2;28,1;9,4;29,1;27,6;10,8;8,6;35;29;31;197;5,4;1,9;
2025/01/05;1500 UTC;0;980,7;981;980,7;3505,9;29,9;9,2;30,2;28,1;10,3;8,5;31;27;28;154;7;1,5;
2025/01/05;1600 UTC;0;980,4;980,8;980,3;3762,4;30,7;9,1;31,1;29,3;10,8;8,7;31;26;26;186;7;2,3;
2025/01/05;1700 UTC;0;979,9;980,4;979,9;3804,8;30,6;9;31,8;30;10,1;7,7;28;23;26;188;7,8;2,6;
2025/01/05;1800 UTC;0;979,2;979,9;979,2;3408,4;31,5;7,9;32,3;30,4;10,5;7,9;28;23;23;176;6,8;2,6;
2025/01/05;1900 UTC;0;978,6;979,2;978,6;2847,8;32,2;6,9;33;31,2;9,4;6,5;24;20;21;193;7,2;2,1;
2025/01/05;2000 UTC;0;977,9;978,6;977,9;2202,9;32,1;8,8;32,5;31,5;9,3;6,8;25;20;24;204;6,9;2,3;
2025/01/05;2100 UTC;0;977,7;978;977,7;1532,1;31,9;8,6;32,4;31,7;9,1;7,5;24;22;24;188;6,5;1,9;
2025/01/05;2200 UTC;0;977,7;977,8;977,7;782;30,4;8,5;32;30,4;9,7;8;27;23;26;214;6,1;2,1;
2025/01/05;2300 UTC;0;977,8;977,8;977,7;73,3;27;9,2;30,4;27;10;8,4;33;25;33;175;4;1,5;
2025/01/06;0000 UTC;0;978,4;978,4;977,8;;24,6;10,4;27;24,6;10,7;9,1;42;33;41;158;3,6;2,2;
