UF,Código do Município,Município,Dezembro/2023 - sem ajuste Admissões,Dezembro/2023 - sem ajuste Desligamentos,Dezembro/2023 - sem ajuste Saldos,Dezembro/2023 - sem ajuste Variação Relativa (%),Acumulado do Ano (2023) Admissões,Acumulado do Ano (2023) Desligamentos,Acumulado do Ano (2023) Saldos,Acumulado do Ano (2023) Variação Relativa (%)
CE,230650.0,Ce-Itapiuna,3.0,1.0,2.0,0.35211267605633806,49.0,36.0,13.0,2.333931777378815
CE,230655.0,Ce-Itarema,12.0,44.0,-32.0,-2.6981450252951094,393.0,496.0,-103.0,-8.200636942675159
CE,230660.0,Ce-Itatira,2.0,3.0,-1.0,-0.6802721088435374,47.0,49.0,-2.0,-1.3605442176870748
CE,230670.0,Ce-Jaguaretama,3.0,8.0,-5.0,-0.9960159362549801,131.0,90.0,41.0,9.050772626931568
CE,230680.0,Ce-Jaguaribara,3.0,4.0,-1.0,-0.2770083102493075,115.0,106.0,9.0,2.535211267605634
CE,230690.0,Ce-Jaguaribe,43.0,28.0,15.0,0.5326704545454545,860.0,812.0,48.0,1.730977280923188
CE,230700.0,Ce-Jaguaruana,28.0,38.0,-10.0,-0.35100035100035104,740.0,681.0,59.0,2.1291952363767592
CE,230710.0,Ce-Jardim,6.0,5.0,1.0,0.1510574018126888,159.0,186.0,-27.0,-3.907380607814761
CE,230720.0,Ce-Jati,11.0,0.0,11.0,9.649122807017543,32.0,36.0,-4.0,-3.007518796992481
CE,230725.0,Ce-Jijoca de Jericoacoara,203.0,180.0,23.0,0.6028833551769331,2521.0,2491.0,30.0,0.7905138339920948
CE,230730.0,Ce-Juazeiro do Norte,1311.0,1392.0,-81.0,-0.16859896342859523,19755.0,17355.0,2400.0,5.242349446276839
CE,230740.0,Ce-Jucas,27.0,18.0,9.0,0.7901668129938543,272.0,252.0,20.0,1.7482517482517483
CE,230750.0,Ce-Lavras da Mangabeira,37.0,5.0,32.0,4.733727810650888,267.0,96.0,171.0,30.158730158730158
CE,230760.0,Ce-Limoeiro do Norte,227.0,246.0,-19.0,-0.2301914223406833,3949.0,3373.0,576.0,7.5303961302131
CE,230763.0,Ce-Madalena,61.0,23.0,38.0,7.949790794979079,355.0,211.0,144.0,33.4106728538283
CE,230765.0,Ce-Maracanau,1506.0,1598.0,-92.0,-0.15886995113022154,25544.0,23137.0,2407.0,4.323149594985362
CE,230770.0,Ce-Maranguape,247.0,238.0,9.0,0.09099181073703368,4022.0,3646.0,376.0,3.89596932960315
CE,230780.0,Ce-Marco,39.0,112.0,-73.0,-3.151986183074266,916.0,786.0,130.0,6.015733456732994
CE,230790.0,Ce-Martinopole,0.0,86.0,-86.0,-46.48648648648649,128.0,149.0,-21.0,-22.82608695652174
CE,230800.0,Ce-Massape,24.0,19.0,5.0,0.4789272030651341,331.0,359.0,-28.0,-2.5998142989786444
CE,230810.0,Ce-Mauriti,137.0,47.0,90.0,5.148741418764303,1486.0,501.0,985.0,78.42356687898089
CE,230820.0,Ce-Meruoca,14.0,7.0,7.0,3.211009174311927,121.0,77.0,44.0,24.175824175824175
CE,230830.0,Ce-Milagres,24.0,29.0,-5.0,-0.6578947368421052,266.0,328.0,-62.0,-7.68277571251549
CE,230835.0,Ce-Milha,5.0,1.0,4.0,1.4336917562724014,49.0,37.0,12.0,4.444444444444445
CE,230837.0,Ce-Miraima,3.0,4.0,-1.0,-0.23752969121140144,19.0,39.0,-20.0,-4.545454545454546
CE,230840.0,Ce-Missao Velha,11.0,22.0,-11.0,-0.7294429708222812,511.0,383.0,128.0,9.215262778977682
CE,230850.0,Ce-Mombaca,20.0,32.0,-12.0,-1.0517090271691498,515.0,441.0,74.0,6.74567000911577
CE,230860.0,Ce-Monsenhor Tabosa,4.0,0.0,4.0,0.684931506849315,99.0,60.0,39.0,7.078039927404718
CE,230870.0,Ce-Morada Nova,96.0,170.0,-74.0,-1.0047522063815344,3127.0,3142.0,-15.0,-0.2061572292468389
CE,230880.0,Ce-Moraujo,0.0,48.0,-48.0,-38.095238095238095,89.0,69.0,20.0,33.33333333333333
CE,230890.0,Ce-Morrinhos,7.0,5.0,2.0,0.41067761806981523,70.0,90.0,-20.0,-3.937007874015748
CE,230900.0,Ce-Mucambo,1.0,2.0,-1.0,-0.5780346820809248,35.0,27.0,8.0,4.848484848484849
CE,230910.0,Ce-Mulungu,10.0,2.0,8.0,6.299212598425196,48.0,52.0,-4.0,-2.8169014084507045
CE,230920.0,Ce-Nova Olinda,21.0,15.0,6.0,0.96,228.0,220.0,8.0,1.2841091492776886
CE,230930.0,Ce-Nova Russas,25.0,37.0,-12.0,-1.1352885525070955,371.0,322.0,49.0,4.919678714859438
CE,230940.0,Ce-Novo Oriente,22.0,26.0,-4.0,-0.4464285714285714,397.0,375.0,22.0,2.5730994152046787
CE,230945.0,Ce-Ocara,6.0,12.0,-6.0,-1.9543973941368076,117.0,108.0,9.0,3.225806451612903
CE,230950.0,Ce-Oros,9.0,5.0,4.0,0.33726812816188867,749.0,173.0,576.0,93.05331179321486
CE,230960.0,Ce-Pacajus,172.0,184.0,-12.0,-0.174140182847192,2587.0,2696.0,-109.0,-1.55781049021009
CE,230970.0,Ce-Pacatuba,187.0,154.0,33.0,0.5697513812154696,3164.0,2408.0,756.0,14.329037149355573
CE,230980.0,Ce-Pacoti,1.0,3.0,-2.0,-0.3795066413662239,76.0,69.0,7.0,1.3565891472868217
CE,230990.0,Ce-Pacuja,1.0,0.0,1.0,2.272727272727273,18.0,10.0,8.0,18.6046511627907
CE,231000.0,Ce-Palhano,2.0,9.0,-7.0,-1.4957264957264957,95.0,111.0,-16.0,-3.5398230088495577
CE,231010.0,Ce-Palmacia,1.0,2.0,-1.0,-0.5882352941176471,48.0,55.0,-7.0,-3.954802259887006
CE,231020.0,Ce-Paracuru,74.0,41.0,33.0,1.3295729250604351,1127.0,903.0,224.0,9.43952802359882
CE,231025.0,Ce-Paraipaba,47.0,138.0,-91.0,-3.2098765432098766,1008.0,818.0,190.0,7.381507381507381
CE,231030.0,Ce-Parambu,10.0,12.0,-2.0,-0.819672131147541,120.0,132.0,-12.0,-4.743083003952568
CE,231040.0,Ce-Paramoti,19.0,2.0,17.0,12.056737588652481,40.0,43.0,-3.0,-1.875
CE,231050.0,Ce-Pedra Branca,18.0,25.0,-7.0,-1.1456628477905073,288.0,323.0,-35.0,-5.4858934169279
CE,231060.0,Ce-Penaforte,0.0,4.0,-4.0,-1.9417475728155338,39.0,45.0,-6.0,-2.8301886792452833
CE,231070.0,Ce-Pentecoste,48.0,36.0,12.0,0.42995342171264783,702.0,1637.0,-935.0,-32.02054794520548
CE,231080.0,Ce-Pereiro,90.0,26.0,64.0,1.728795245813074,1112.0,747.0,365.0,10.530871321407963
CE,231085.0,Ce-Pindoretama,69.0,37.0,32.0,2.099737532808399,639.0,546.0,93.0,6.283783783783783
CE,231090.0,Ce-Piquet Carneiro,6.0,5.0,1.0,0.5681818181818182,65.0,56.0,9.0,5.421686746987952
CE,231095.0,Ce-Pires Ferreira,1.0,0.0,1.0,0.2932551319648094,10.0,7.0,3.0,0.8875739644970414
CE,231100.0,Ce-Poranga,3.0,2.0,1.0,0.43478260869565216,56.0,32.0,24.0,10.81081081081081
CE,231110.0,Ce-Porteiras,9.0,11.0,-2.0,-0.5797101449275363,242.0,196.0,46.0,15.916955017301039
CE,231120.0,Ce-Potengi,2.0,2.0,0.0,0,32.0,33.0,-1.0,-0.7751937984496124
CE,231123.0,Ce-Potiretama,0.0,0.0,0.0,0,21.0,15.0,6.0,15
CE,231126.0,Ce-Quiterianopolis,5.0,0.0,5.0,5.1020408163265305,40.0,48.0,-8.0,-7.079646017699115
CE,231130.0,Ce-Quixada,188.0,147.0,41.0,0.5776275007044238,2292.0,2120.0,172.0,2.4581963698728027
CE,231135.0,Ce-Quixelo,2.0,4.0,-2.0,-0.7692307692307693,100.0,75.0,25.0,10.204081632653061
CE,231140.0,Ce-Quixeramobim,201.0,280.0,-79.0,-0.7170736135063992,4506.0,3958.0,548.0,5.286513602160911
CE,231150.0,Ce-Quixere,80.0,86.0,-6.0,-0.2156721782890007,1063.0,1186.0,-123.0,-4.269350919819507
CE,231160.0,Ce-Redencao,29.0,25.0,4.0,0.301659125188537,537.0,435.0,102.0,8.232445520581114
CE,231170.0,Ce-Reriutaba,2.0,9.0,-7.0,-1.694915254237288,132.0,106.0,26.0,6.683804627249357
CE,231180.0,Ce-Russas,187.0,265.0,-78.0,-0.8405172413793103,4188.0,4081.0,107.0,1.169398907103825
CE,231190.0,Ce-Saboeiro,5.0,2.0,3.0,2.6785714285714284,36.0,45.0,-9.0,-7.258064516129033
CE,231195.0,Ce-Salitre,2.0,0.0,2.0,3.3333333333333335,41.0,24.0,17.0,35.41666666666667
CE,231200.0,Ce-Santana do Acarau,3.0,10.0,-7.0,-1.6867469879518073,116.0,138.0,-22.0,-5.0691244239631335
CE,231210.0,Ce-Santana do Cariri,6.0,7.0,-1.0,-0.6211180124223602,66.0,56.0,10.0,6.802721088435375
CE,231220.0,Ce-Santa Quiteria,18.0,91.0,-73.0,-1.9347998939835676,786.0,859.0,-73.0,-1.9240906694781235
CE,231230.0,Ce-Sao Benedito,51.0,44.0,7.0,0.23569023569023567,721.0,601.0,120.0,4.212004212004212
CE,231240.0,Ce-Sao Goncalo do Amarante,293.0,565.0,-272.0,-2.2242211137460135,5927.0,4994.0,933.0,8.406162717361925
CE,231250.0,Ce-Sao Joao do Jaguaribe,5.0,3.0,2.0,0.45871559633027525,34.0,41.0,-7.0,-1.5765765765765765
CE,231260.0,Ce-Sao Luis do Curu,3.0,7.0,-4.0,-1.532567049808429,65.0,67.0,-2.0,-0.7692307692307693
CE,231270.0,Ce-Senador Pompeu,17.0,37.0,-20.0,-0.8431703204047217,579.0,1227.0,-648.0,-21.951219512195124
CE,231280.0,Ce-Senador Sa,3.0,1.0,2.0,1.7391304347826086,55.0,34.0,21.0,21
CE,231290.0,Ce-Sobral,803.0,754.0,49.0,0.10447538432016375,13756.0,12280.0,1476.0,3.2426019903776444
CE,231300.0,Ce-Solonopole,20.0,33.0,-13.0,-1.050080775444265,447.0,422.0,25.0,2.1061499578770007
CE,231310.0,Ce-Tabuleiro do Norte,41.0,49.0,-8.0,-0.3840614498319731,669.0,532.0,137.0,7.0256410256410255
CE,231320.0,Ce-Tamboril,12.0,2.0,10.0,4.5662100456621,64.0,44.0,20.0,9.70873786407767
CE,231325.0,Ce-Tarrafas,0.0,0.0,0.0,0,25.0,18.0,7.0,8.860759493670885
CE,231330.0,Ce-Taua,56.0,80.0,-24.0,-0.7380073800738007,1308.0,1260.0,48.0,1.5161086544535691
CE,231335.0,Ce-Tejucuoca,20.0,6.0,14.0,2.2508038585209005,163.0,106.0,57.0,9.644670050761421
CE,231340.0,Ce-Tiangua,179.0,178.0,1.0,0.010240655401945725,3303.0,2578.0,725.0,7.959161269074541
CE,231350.0,Ce-Trairi,144.0,156.0,-12.0,-0.44559970293353135,2136.0,1781.0,355.0,14.63917525773196
CE,231355.0,Ce-Tururu,2.0,3.0,-1.0,-0.4830917874396135,26.0,36.0,-10.0,-4.739336492890995
CE,231360.0,Ce-Ubajara,57.0,70.0,-13.0,-0.3888722704157942,896.0,773.0,123.0,3.79746835443038
CE,231370.0,Ce-Umari,0.0,0.0,0.0,0,12.0,9.0,3.0,6.382978723404255
CE,231375.0,Ce-Umirim,5.0,19.0,-14.0,-1.6091954022988506,126.0,147.0,-21.0,-2.3972602739726026
CE,231380.0,Ce-Uruburetama,6.0,25.0,-19.0,-1.3708513708513708,96.0,200.0,-104.0,-7.262569832402235
CE,231390.0,Ce-Uruoca,10.0,188.0,-178.0,-19.690265486725664,400.0,362.0,38.0,5.563689604685212
CE,231395.0,Ce-Varjota,13.0,41.0,-28.0,-1.9444444444444444,429.0,336.0,93.0,6.992481203007518
CE,231400.0,Ce-Varzea Alegre,27.0,16.0,11.0,0.5193578847969783,544.0,468.0,76.0,3.7037037037037033
CE,231410.0,Ce-Vicosa do Ceara,10.0,43.0,-33.0,-3.788748564867968,291.0,261.0,30.0,3.6719706242350063
RN,240010.0,Rn-Acari,31.0,25.0,6.0,0.6060606060606061,449.0,380.0,69.0,7.516339869281046
RN,240020.0,Rn-Acu,162.0,790.0,-628.0,-8.429530201342281,4974.0,3900.0,1074.0,18.94514023637326
RN,240030.0,Rn-Afonso Bezerra,8.0,14.0,-6.0,-0.949367088607595,361.0,229.0,132.0,26.559356136820927
RN,240040.0,Rn-Agua Nova,0.0,0.0,0.0,0,2.0,4.0,-2.0,-4.25531914893617
RN,240050.0,Rn-Alexandria,8.0,4.0,4.0,1.1396011396011396,100.0,115.0,-15.0,-4.021447721179625
RN,240060.0,Rn-Almino Afonso,1.0,0.0,1.0,1.1627906976744187,48.0,21.0,27.0,45.76271186440678
RN,240070.0,Rn-Alto do Rodrigues,70.0,54.0,16.0,0.6509357200976403,1141.0,1730.0,-589.0,-19.349540078843628
RN,240080.0,Rn-Angicos,28.0,26.0,2.0,0.2985074626865672,311.0,206.0,105.0,17.796610169491526
RN,240090.0,Rn-Antonio Martins,0.0,0.0,0.0,0,37.0,29.0,8.0,8.98876404494382
RN,240100.0,Rn-Apodi,34.0,166.0,-132.0,-3.8338658146964857,2261.0,2032.0,229.0,7.532894736842105
RN,240110.0,Rn-Areia Branca,86.0,95.0,-9.0,-0.3113109650639917,1152.0,1467.0,-315.0,-9.776536312849162
RN,240120.0,Rn-Ares,24.0,49.0,-25.0,-0.7612667478684532,1601.0,1355.0,246.0,8.108108108108109
RN,240130.0,Rn-Augusto Severo,2.0,6.0,-4.0,-7.2727272727272725,46.0,55.0,-9.0,-14.0625
RN,240140.0,Rn-Baia Formosa,28.0,39.0,-11.0,-0.3896563939071909,1785.0,1781.0,4.0,0.14154281670205238
RN,240145.0,Rn-Barauna,130.0,162.0,-32.0,-0.7750060547348026,2325.0,1977.0,348.0,9.297355062783863
RN,240150.0,Rn-Barcelona,0.0,2.0,-2.0,-0.6191950464396285,11.0,10.0,1.0,0.3125
RN,240160.0,Rn-Bento Fernandes,1.0,2.0,-1.0,-0.2695417789757413,10.0,7.0,3.0,0.8108108108108109
RN,240165.0,Rn-Bodo,0.0,2.0,-2.0,-1.9801980198019802,19.0,29.0,-10.0,-9.090909090909092
RN,240170.0,Rn-Bom Jesus,3.0,3.0,0.0,0,50.0,62.0,-12.0,-3.8095238095238098
RN,240180.0,Rn-Brejinho,6.0,8.0,-2.0,-0.4618937644341801,204.0,212.0,-8.0,-1.7977528089887642
RN,240185.0,Rn-Caicara do Norte,3.0,32.0,-29.0,-6.954436450839328,396.0,239.0,157.0,44.60227272727273
RN,240190.0,Rn-Caicara do Rio do Vento,0.0,6.0,-6.0,-4.054054054054054,23.0,26.0,-3.0,-2.127659574468085
RN,240200.0,Rn-Caico,275.0,359.0,-84.0,-0.8805954502568403,3976.0,3615.0,361.0,3.949239689311892
RN,240210.0,Rn-Campo Redondo,0.0,5.0,-5.0,-5.154639175257731,31.0,13.0,18.0,23.376623376623375
RN,240220.0,Rn-Canguaretama,81.0,68.0,13.0,0.6448412698412698,889.0,853.0,36.0,1.8117765475591345
RN,240230.0,Rn-Caraubas,39.0,24.0,15.0,0.8655510675129832,489.0,355.0,134.0,8.13106796116505
RN,240240.0,Rn-Carnauba dos Dantas,20.0,13.0,7.0,0.7063572149344097,386.0,288.0,98.0,10.876803551609324
RN,240250.0,Rn-Carnaubais,5.0,3.0,2.0,0.6153846153846154,133.0,94.0,39.0,13.494809688581316
RN,240260.0,Rn-Ceara-Mirim,105.0,151.0,-46.0,-0.983957219251337,1900.0,1516.0,384.0,8.928156242734248
RN,240270.0,Rn-Cerro Cora,1.0,15.0,-14.0,-3.023758099352052,106.0,149.0,-43.0,-8.651911468812877
RN,240280.0,Rn-Coronel Ezequiel,0.0,0.0,0.0,0,3.0,4.0,-1.0,-4
RN,240290.0,Rn-Coronel Joao Pessoa,0.0,0.0,0.0,0,7.0,7.0,0.0,0
RN,240300.0,Rn-Cruzeta,5.0,11.0,-6.0,-1.0582010582010581,194.0,176.0,18.0,3.339517625231911
RN,240310.0,Rn-Currais Novos,143.0,119.0,24.0,0.5011484652328252,1788.0,1438.0,350.0,7.810756527560812
RN,240320.0,Rn-Doutor Severiano,2.0,0.0,2.0,2.3529411764705883,24.0,18.0,6.0,7.228915662650602
RN,240325.0,Rn-Parnamirim,1280.0,1712.0,-432.0,-1.0197818799867806,19935.0,17894.0,2041.0,5.033416360452785
RN,240330.0,Rn-Encanto,0.0,1.0,-1.0,-0.6622516556291391,15.0,17.0,-2.0,-1.3157894736842104
RN,240340.0,Rn-Equador,0.0,3.0,-3.0,-0.8356545961002786,93.0,113.0,-20.0,-5.376344086021505
RN,240350.0,Rn-Espirito Santo,24.0,36.0,-12.0,-0.9181331293037491,899.0,453.0,446.0,51.86046511627907
RN,240360.0,Rn-Extremoz,183.0,192.0,-9.0,-0.32727272727272727,2174.0,1507.0,667.0,30.15370705244123
RN,240370.0,Rn-Felipe Guerra,1.0,2.0,-1.0,-0.7194244604316548,27.0,23.0,4.0,3.0534351145038165
RN,240375.0,Rn-Fernando Pedrosa,0.0,15.0,-15.0,-13.761467889908257,20.0,27.0,-7.0,-6.9306930693069315
RN,240380.0,Rn-Florania,6.0,10.0,-4.0,-0.9638554216867471,215.0,168.0,47.0,12.634408602150538
RN,240390.0,Rn-Francisco Dantas,0.0,0.0,0.0,0,4.0,5.0,-1.0,-0.7407407407407408
RN,240400.0,Rn-Frutuoso Gomes,1.0,1.0,0.0,0,17.0,8.0,9.0,21.951219512195124
RN,240410.0,Rn-Galinhos,5.0,3.0,2.0,0.6329113924050633,126.0,131.0,-5.0,-1.5772870662460567
RN,240420.0,Rn-Goianinha,67.0,70.0,-3.0,-0.12815036309269542,1087.0,1020.0,67.0,2.8904227782571184
RN,240430.0,Rn-Governador Dix-Sept Rosado,37.0,35.0,2.0,0.2232142857142857,517.0,399.0,118.0,15.404699738903393
RN,240440.0,Rn-Grossos,24.0,22.0,2.0,0.16806722689075632,413.0,314.0,99.0,8.737864077669903
RN,240450.0,Rn-Guamare,23.0,24.0,-1.0,-0.07886435331230283,652.0,487.0,165.0,14.435695538057743
RN,240460.0,Rn-Ielmo Marinho,29.0,34.0,-5.0,-0.8992805755395683,172.0,89.0,83.0,17.291666666666668
RN,240470.0,Rn-Ipanguacu,13.0,62.0,-49.0,-3.7955073586367156,790.0,813.0,-23.0,-1.9055509527754766
RN,240480.0,Rn-Ipueira,1.0,2.0,-1.0,-3.125,3.0,7.0,-4.0,-11.428571428571429
RN,240485.0,Rn-Itaja,22.0,19.0,3.0,0.3389830508474576,509.0,280.0,229.0,32.85509325681492
RN,240490.0,Rn-Itau,7.0,7.0,0.0,0,79.0,35.0,44.0,46.808510638297875
RN,240500.0,Rn-Jacana,1.0,1.0,0.0,0,23.0,20.0,3.0,3.3333333333333335
RN,240510.0,Rn-Jandaira,7.0,17.0,-10.0,-1.1560693641618496,454.0,412.0,42.0,5.121951219512195
RN,240520.0,Rn-Janduis,2.0,41.0,-39.0,-8.986175115207374,100.0,193.0,-93.0,-18.979591836734695
RN,240530.0,Rn-Boa Saude,2.0,1.0,1.0,1.282051282051282,43.0,56.0,-13.0,-14.444444444444443
RN,240540.0,Rn-Japi,2.0,1.0,1.0,0.591715976331361,17.0,9.0,8.0,4.878048780487805
RN,240550.0,Rn-Jardim de Angicos,0.0,0.0,0.0,0,3.0,4.0,-1.0,-7.142857142857142
RN,240560.0,Rn-Jardim de Piranhas,23.0,17.0,6.0,0.6116207951070336,337.0,225.0,112.0,12.612612612612612
RN,240570.0,Rn-Jardim do Serido,17.0,34.0,-17.0,-1.36327185244587,481.0,417.0,64.0,5.465414175918019
RN,240580.0,Rn-Joao Camara,80.0,120.0,-40.0,-1.4461315979754157,1301.0,1144.0,157.0,6.089992242048099
RN,240590.0,Rn-Joao Dias,0.0,0.0,0.0,0,37.0,4.0,33.0,20.88607594936709
RN,240600.0,Rn-Jose da Penha,0.0,0.0,0.0,0,3.0,1.0,2.0,1.9417475728155338
RN,240610.0,Rn-Jucurutu,68.0,79.0,-11.0,-0.588550026752274,1027.0,673.0,354.0,22.838709677419356
RN,240615.0,Rn-Jundia,3.0,0.0,3.0,20,13.0,4.0,9.0,100
RN,240620.0,Rn-Lagoa D Anta,2.0,1.0,1.0,0.625,25.0,19.0,6.0,3.9473684210526314
RN,240630.0,Rn-Lagoa de Pedras,3.0,0.0,3.0,4.761904761904762,35.0,41.0,-6.0,-8.333333333333332
RN,240640.0,Rn-Lagoa de Velhos,11.0,4.0,7.0,3.6269430051813467,65.0,162.0,-97.0,-33.33333333333333
RN,240650.0,Rn-Lagoa Nova,11.0,21.0,-10.0,-1.1806375442739079,362.0,632.0,-270.0,-24.953789279112755
RN,240660.0,Rn-Lagoa Salgada,9.0,3.0,6.0,4.026845637583892,44.0,39.0,5.0,3.4013605442176873
RN,240670.0,Rn-Lajes,15.0,135.0,-120.0,-11.396011396011396,659.0,744.0,-85.0,-9.486607142857142
RN,240680.0,Rn-Lajes Pintadas,2.0,2.0,0.0,0,16.0,15.0,1.0,2.857142857142857
RN,240690.0,Rn-Lucrecia,1.0,1.0,0.0,0,26.0,16.0,10.0,8.547008547008547
RN,240700.0,Rn-Luis Gomes,2.0,1.0,1.0,1.4285714285714286,21.0,17.0,4.0,5.970149253731343
RN,240710.0,Rn-Macaiba,280.0,317.0,-37.0,-0.33608865473703337,4420.0,4040.0,380.0,3.5957607872823623
RN,240720.0,Rn-Macau,74.0,89.0,-15.0,-0.4464285714285714,2029.0,1153.0,876.0,35.22316043425814
RN,240725.0,Rn-Major Sales,15.0,0.0,15.0,65.21739130434783,19.0,6.0,13.0,48.148148148148145
RN,240730.0,Rn-Marcelino Vieira,0.0,1.0,-1.0,-1.4705882352941175,15.0,9.0,6.0,9.67741935483871
RN,240740.0,Rn-Martins,12.0,8.0,4.0,0.7518796992481203,282.0,132.0,150.0,38.860103626943
RN,240750.0,Rn-Maxaranguape,8.0,6.0,2.0,0.4629629629629629,157.0,161.0,-4.0,-0.9456264775413712
RN,240760.0,Rn-Messias Targino,7.0,2.0,5.0,2.525252525252525,38.0,23.0,15.0,7.936507936507936
RN,240770.0,Rn-Montanhas,4.0,8.0,-4.0,-1.2618296529968454,74.0,83.0,-9.0,-2.8125
RN,240780.0,Rn-Monte Alegre,4.0,46.0,-42.0,-3.888888888888889,293.0,411.0,-118.0,-10.11139674378749
RN,240790.0,Rn-Monte das Gameleiras,3.0,3.0,0.0,0,25.0,15.0,10.0,5.847953216374268
RN,240800.0,Rn-Mossoro,2227.0,2247.0,-20.0,-0.030044917151140955,34565.0,27642.0,6923.0,11.507072453168892
RN,240810.0,Rn-Natal,5976.0,6506.0,-530.0,-0.2513551838449755,85033.0,79792.0,5241.0,2.5347494268883666
RN,240820.0,Rn-Nisia Floresta,51.0,68.0,-17.0,-0.7599463567277605,835.0,767.0,68.0,3.1969910672308415
RN,240830.0,Rn-Nova Cruz,45.0,51.0,-6.0,-0.2413515687851971,824.0,549.0,275.0,12.28775692582663
RN,240840.0,Rn-Olho D Agua do Borges,3.0,1.0,2.0,1.1363636363636365,66.0,16.0,50.0,39.682539682539684
RN,240850.0,Rn-Ouro Branco,4.0,5.0,-1.0,-0.5,71.0,63.0,8.0,4.301075268817205
RN,240860.0,Rn-Parana,0.0,0.0,0.0,0,1.0,2.0,-1.0,-5.88235294117647
RN,240870.0,Rn-Parau,0.0,1.0,-1.0,-4.545454545454546,10.0,12.0,-2.0,-7.142857142857142
RN,240880.0,Rn-Parazinho,0.0,4.0,-4.0,-3.8834951456310676,40.0,37.0,3.0,3.125
RN,240890.0,Rn-Parelhas,47.0,111.0,-64.0,-2.2808267997148968,1796.0,2002.0,-206.0,-7.088781830695114
RN,240895.0,Rn-Rio do Fogo,8.0,15.0,-7.0,-2.356902356902357,165.0,166.0,-1.0,-0.33003300330033003
RN,240910.0,Rn-Passa e Fica,8.0,6.0,2.0,0.53475935828877,107.0,106.0,1.0,0.2688172043010753
RN,240920.0,Rn-Passagem,0.0,6.0,-6.0,-9.090909090909092,24.0,156.0,-132.0,-69.47368421052632
RN,240930.0,Rn-Patu,10.0,6.0,4.0,0.9501187648456058,170.0,124.0,46.0,11.979166666666668
RN,240933.0,Rn-Santa Maria,0.0,2.0,-2.0,-0.7843137254901961,25.0,40.0,-15.0,-5.555555555555555
RN,240940.0,Rn-Pau dos Ferros,89.0,88.0,1.0,0.02576655501159495,1440.0,1126.0,314.0,8.751393534002231
RN,240950.0,Rn-Pedra Grande,0.0,14.0,-14.0,-6.829268292682928,58.0,76.0,-18.0,-8.653846153846153
RN,240960.0,Rn-Pedra Preta,0.0,0.0,0.0,0,4.0,6.0,-2.0,-1.1111111111111112
RN,240970.0,Rn-Pedro Avelino,1.0,4.0,-3.0,-0.9230769230769231,23.0,55.0,-32.0,-9.03954802259887
RN,240980.0,Rn-Pedro Velho,14.0,4.0,10.0,1.4792899408284024,213.0,146.0,67.0,10.754414125200643
RN,240990.0,Rn-Pendencias,73.0,60.0,13.0,0.9285714285714286,878.0,658.0,220.0,18.092105263157894
RN,241000.0,Rn-Piloes,1.0,0.0,1.0,2.7777777777777777,4.0,5.0,-1.0,-2.564102564102564
RN,241010.0,Rn-Poco Branco,6.0,0.0,6.0,1.8404907975460123,61.0,57.0,4.0,1.2779552715654952
RN,241020.0,Rn-Portalegre,2.0,9.0,-7.0,-6.481481481481481,50.0,41.0,9.0,9.574468085106384
RN,241025.0,Rn-Porto do Mangue,25.0,22.0,3.0,0.5424954792043399,360.0,308.0,52.0,10.505050505050505
RN,241030.0,Rn-Serra Caiada,23.0,12.0,11.0,2.2774327122153206,160.0,171.0,-11.0,-2.208835341365462
RN,241040.0,Rn-Pureza,10.0,4.0,6.0,2.2641509433962264,121.0,41.0,80.0,40.4040404040404
RN,241050.0,Rn-Rafael Fernandes,1.0,2.0,-1.0,-1.3157894736842104,21.0,15.0,6.0,8.21917808219178
RN,241060.0,Rn-Rafael Godeiro,0.0,0.0,0.0,0,64.0,88.0,-24.0,-27.27272727272727
RN,241070.0,Rn-Riacho da Cruz,0.0,0.0,0.0,0,11.0,11.0,0.0,0
RN,241080.0,Rn-Riacho de Santana,3.0,0.0,3.0,1.8181818181818181,3.0,7.0,-4.0,-2.3529411764705883
RN,241090.0,Rn-Riachuelo,2.0,15.0,-13.0,-4.234527687296417,66.0,594.0,-528.0,-70.026525198939
RN,241100.0,Rn-Rodolfo Fernandes,4.0,0.0,4.0,8,16.0,6.0,10.0,23.25581395348837
RN,241105.0,Rn-Tibau,21.0,24.0,-3.0,-0.4497751124437781,352.0,317.0,35.0,5.46021840873635
RN,241110.0,Rn-Ruy Barbosa,0.0,0.0,0.0,0,2.0,3.0,-1.0,-6.666666666666667
RN,241120.0,Rn-Santa Cruz,61.0,80.0,-19.0,-0.7313317936874518,1044.0,989.0,55.0,2.1799445105033692
RN,241140.0,Rn-Santana do Matos,3.0,6.0,-3.0,-1.1811023622047243,49.0,65.0,-16.0,-5.947955390334572
RN,241142.0,Rn-Santana do Serido,2.0,9.0,-7.0,-2.880658436213992,93.0,101.0,-8.0,-3.3057851239669422
RN,241150.0,Rn-Santo Antonio,18.0,20.0,-2.0,-0.1949317738791423,381.0,315.0,66.0,6.947368421052631
RN,241160.0,Rn-Sao Bento do Norte,7.0,25.0,-18.0,-3.146853146853147,207.0,161.0,46.0,9.108910891089108
RN,241170.0,Rn-Sao Bento do Trairi,2.0,0.0,2.0,5.263157894736842,10.0,7.0,3.0,8.333333333333332
RN,241180.0,Rn-Sao Fernando,4.0,8.0,-4.0,-1.532567049808429,89.0,91.0,-2.0,-0.7782101167315175
